ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa04061,Viral protein interaction with cytokine and cytokine receptor,64,-0.5933333767855123,-1.9633313579967888,1.2792667425485766e-5,4.0122456925387173e-4,3.0359631784884886e-4,2284,"tags=45%, list=13%, signal=40%",CCL2/ACKR4/TNFSF10/TNFRSF10B/LTA/CXCL8/IL2RB/CSF1/CCR7/TNFRSF1B/CCL3L1/CX3CL1/TNFSF14/CCL20/CCL5/CXCL2/ACKR3/IL18R1/TNF/IL22RA1/CCR10/TNFRSF14/CXCL14/IL2RG/IL6ST/CCL11/CCL22/CXCR3/CCL17
hsa05152,Tuberculosis,144,-0.4705365727259034,-1.7528531484373526,2.4688581840592625e-5,7.097967279170379e-4,5.370849382865763e-4,4651,"tags=42%, list=26%, signal=31%",HLA-DMA/IRAK4/HLA-DOA/IRAK2/ARHGEF12/BAD/ATP6V0A1/NFKB1/BID/SPHK1/STAT1/CORO1A/MALT1/MAPK13/EP300/IL10RB/FCER1G/JAK1/CD14/HLA-DQB1/AKT3/IFNGR2/TCIRG1/CLEC4M/HLA-DRB1/TGFB3/EEA1/LSP1/CASP3/NOD2/CYP27B1/HLA-DOB/HLA-DQA1/APAF1/IFNGR1/HLA-DPA1/IFNG/KSR1/LBP/MYD88/ITGAM/ITGB2/IL1A/PPP3CA/PLA2R1/TLR2/FCGR3A/JAK2/CASP10/TNF/C3/IL1B/CD74/CTSS/HLA-DQA2/IL23A/CR1L/CLEC7A/FCGR2A/TLR9
hsa05323,Rheumatoid arthritis,79,-0.5537814507356951,-1.8762740733280883,3.7169268513614503e-5,9.86415202861308e-4,7.463950276418136e-4,2855,"tags=42%, list=16%, signal=35%",TNFSF13/CXCL3/TCIRG1/HLA-DRB1/ATP6V1C1/TGFB3/CCL2/HLA-DOB/HLA-DQA1/IL15/CXCL8/HLA-DPA1/IFNG/CSF1/ACP5/ITGB2/IL1A/CCL3L1/LTB/CCL20/ANGPT1/ATP6V1G2/CCL5/TLR2/CXCL2/TNF/MMP1/IL1B/ATP6V1B1/ICAM1/HLA-DQA2/CSF2/IL23A
hsa05170,Human immunodeficiency virus 1 infection,174,-0.44572945164147215,-1.6950222040643061,4.157196321786235e-5,0.0010244519507258936,7.751764569947265e-4,4623,"tags=38%, list=26%, signal=28%",IRAK4/BAK1/GNB2/BAD/MAP2K2/LIMK1/CFL2/NFKB1/BID/GNG12/GNG13/MAPK13/CHUK/PIK3R1/PAK6/HLA-A/MAP3K7/HLA-E/B2M/CUL4B/PIK3CB/HLA-G/AKT3/KRAS/PIK3CD/PXN/CUL1/NFKBIA/APOBEC3C/HLA-C/TAP1/GNG8/CASP3/GNG3/GNG10/HLA-F/APOBEC3D/AP1S2/SAMHD1/APOBEC3H/CUL5/APOBEC3F/ITPR3/TBK1/TAP2/MYD88/GNG4/PIK3CA/TAPBP/HLA-B/TNFRSF1B/PPP3CA/PTK2B/CD3D/TLR2/MAP2K1/NFATC4/APOBEC3B/STING1/TNF/MAP2K6/FAS/RAC2/APOBEC3G/GNG2/APOBEC3A
hsa05167,Kaposi sarcoma-associated herpesvirus infection,157,-0.4594438723936465,-1.7267452037301259,6.588267905779535e-5,0.0014205952671837122,0.0010749279214692926,4617,"tags=40%, list=26%, signal=30%",BAK1/TICAM1/GNB2/STAT2/MAP2K2/NFKB1/RB1/BID/GNG12/STAT1/GNG13/MAPK13/CHUK/EP300/PIK3R1/HLA-A/IFNAR1/JAK1/HLA-E/PIK3CB/HLA-G/AKT3/KRAS/PIK3CD/CXCL3/NFKBIA/MAP2K4/LYN/HLA-C/IRF9/GNG8/CASP3/GNG3/GNG10/EIF2AK2/IFNGR1/HIF1A/CCND1/CXCL8/HLA-F/TCF7/IKBKE/ITPR3/TBK1/GNG4/IFNAR2/PIK3CA/HLA-B/CDKN1A/PPP3CA/PIK3R5/MAP2K1/JAK2/NFATC4/CXCL2/C3/IL6ST/MAP2K6/FAS/ICAM1/GNG2/CSF2/TLR3
hsa05131,Shigellosis,213,-0.41704172755231234,-1.6222724588369597,6.491635372356465e-5,0.0014205952671837122,0.0010749279214692926,4593,"tags=36%, list=25%, signal=27%",PLCB4/ARPC1A/WIPI1/TIFA/PRKCD/WASF1/MYL12B/GLMN/SQSTM1/TNIP1/TECPR1/NFKB1/ILK/MYL5/ARPC2/ARPC5/ACTN1/MALT1/MAPK13/ACTR3/CHUK/PIK3R1/PLCB3/H3C2/CD44/HK1/MAP3K7/ACTR2/CD14/H3C10/PIK3CB/TAB3/FNBP1L/AKT3/ACTG1/PIK3CD/ROCK1/PXN/CUL1/NFKBIA/SEPTIN7/RRAGD/SEPTIN8/MYL12A/ARPC1B/BNIP3/VDAC1/NAIP/ELMO1/CXCL8/TLN2/ITPR3/TBK1/PYCARD/MYD88/CDC42/PIK3CA/ITGA5/MDM2/UBE2D3/CASP4/CCL5/STING1/TNF/PRKCQ/FOXO1/C3/CYTH4/NLRP3/IL1B/CASP1/TLR5/H3C13/CSF2/H3C1/PLCD4
hsa05417,Lipid and atherosclerosis,166,-0.4528639954598559,-1.713092748668701,7.322879131592525e-5,0.0014861137061173064,0.0011245040400216385,3825,"tags=36%, list=21%, signal=29%",MAPK13/CHUK/PIK3R1/PLCB3/CCL3/RAP1B/ERN1/MAP3K7/HSPA6/CD14/VLDLR/AGER/PIK3CB/AKT3/KRAS/CYBA/PIK3CD/CXCL3/NFKBIA/MAP2K4/POU2F2/LYN/LY96/TANK/CCL2/CASP3/TNFSF10/TNFRSF10B/MIB1/APAF1/CXCL8/IKBKE/LBP/TBK1/PYCARD/CYP2B6/MYD88/CDC42/PIK3CA/PPP3CA/CCL3L1/CCL5/NCF4/TLR2/JAK2/CXCL2/TNF/POU2F3/MMP1/SELE/NCF1/NLRP3/MAP2K6/APOA1/FAS/IL1B/ICAM1/CASP1/OLR1/MMP9
hsa04625,C-type lectin receptor signaling pathway,89,-0.517747258623716,-1.7902954442546237,1.2228602190367553e-4,0.002343815419820448,0.0017735048790708497,4531,"tags=43%, list=25%, signal=32%",STAT2/PRKCD/RELB/ARHGEF12/NFKB1/STAT1/MALT1/MAPK13/CHUK/PIK3R1/FCER1G/NFKB2/PIK3CB/AKT3/KRAS/PIK3CD/NFKBIA/CLEC4M/IRF9/LSP1/IRF1/IKBKE/KSR1/CYLD/ITPR3/PYCARD/PIK3CA/MDM2/PPP3CA/NFATC4/TNF/NLRP3/IL1B/CCL22/CASP1/CCL17/IL23A/CLEC7A
hsa04620,Toll-like receptor signaling pathway,82,-0.5266817112317473,-1.7871633070712274,1.3497383922714813e-4,0.0024508407649140055,0.0018544882065558302,4623,"tags=50%, list=26%, signal=37%",IRAK4/TICAM1/STAT2/CXCL11/MAP2K2/NFKB1/STAT1/MAPK13/CHUK/PIK3R1/CCL3/MAP3K7/IFNAR1/JAK1/CD14/PIK3CB/AKT3/PIK3CD/NFKBIA/MAP2K4/LY96/IRF5/IRF9/CXCL8/IKBKE/LBP/TBK1/MYD88/IFNAR2/PIK3CA/CCL3L1/MAP3K8/CCL5/TLR2/MAP2K1/TNF/MAP2K6/IL1B/TLR5/TLR3/TLR9
hsa04024,cAMP signaling pathway,161,-0.43921358649204967,-1.6540674137620779,2.0025413630581307e-4,0.0034543838512752756,0.0026138434633600867,4400,"tags=39%, list=24%, signal=30%",BAD/MAP2K2/GIPR/ATP2B2/NFKB1/HTR6/SSTR5/CRHR1/PRKACB/DRD2/GLI1/EP300/PIK3R1/PLD2/BVES/RAP1B/GIP/PPP1R12A/SSTR2/GPHA2/VIP/PIK3CB/GLI3/ARAP3/AKT3/ATP1A3/PIK3CD/ROCK1/NFKBIA/PDE10A/HCAR3/ATP2B1/ATP2A3/LHB/NPR1/OXTR/HCAR2/HCAR1/ATP1B2/GABBR1/PIK3CA/ATP1A1/RAPGEF4/ATP2B4/MAP2K1/RAPGEF3/ADCY5/GRIN2B/CACNA1F/ATP1A4/ADCY4/SUCNR1/KCNK2/ADORA2A/CNGA1/RAC2/DRD5/GHRL/ADCY2/ATP2B3/EDN2/POPDC2/CREB3L3
hsa05135,Yersinia infection,116,-0.4783602478905366,-1.7207926300137582,2.1902147163607786e-4,0.003598209891164136,0.0027226729306139004,4723,"tags=45%, list=26%, signal=33%",LAT/IRAK4/TICAM1/ARPC1A/GIT2/ARHGEF12/MAP2K2/LIMK1/NFKB1/ARPC2/ARPC5/MAPK13/ACTR3/CHUK/PIK3R1/PKN2/LCK/WAS/MAP3K7/RPS6KA3/ACTR2/PIK3CB/AKT3/ACTG1/PIK3CD/ROCK1/PXN/NFKBIA/MAP2K4/ARPC1B/CCL2/WIPF1/LCP2/ELMO1/CXCL8/TBK1/PYCARD/MYD88/CDC42/PIK3CA/ITGA5/PTK2B/MAP2K1/TNF/ZAP70/NLRP3/MAP2K6/IL1B/RAC2/CASP1/MEFV/FCGR2A
hsa05169,Epstein-Barr virus infection,173,-0.42686532638074126,-1.6203648322806372,2.8246724543730395e-4,0.004429599985266812,0.003351764443466573,4651,"tags=45%, list=26%, signal=34%",HLA-DMA/IRAK4/BAK1/OAS2/HLA-DOA/STAT2/CCND3/RELB/SKP2/NFKB1/RB1/BID/STAT1/CD58/MAPK13/ITGAL/CHUK/PIK3R1/HLA-A/CD44/DDB2/TNFAIP3/MAP3K7/IFNAR1/JAK1/NFKB2/HLA-E/B2M/PIK3CB/HLA-G/HLA-DQB1/AKT3/PIK3CD/CCNE2/NFKBIA/MAP2K4/LYN/CDKN1B/HLA-DRB1/HLA-C/TAP1/IRF9/JAK3/CASP3/HLA-DOB/HLA-DQA1/APAF1/EIF2AK2/CCND1/HLA-DPA1/HLA-F/IKBKE/NFKBIE/TBK1/RBPJ/TAP2/NEDD4/OAS3/MYD88/IFNAR2/OAS1/PIK3CA/MDM2/TAPBP/POLK/HLA-B/CDKN1A/RUNX3/CD3D/TLR2/ENTPD3/TNF/MAP2K6/BLNK/FAS/ICAM1/FCER2/HLA-DQA2
hsa04670,Leukocyte transendothelial migration,96,-0.48590993613260103,-1.6981233979998436,3.031820533786576e-4,0.004547730800679864,0.0034411509948698896,2888,"tags=35%, list=16%, signal=30%",ACTG1/CYBA/MSN/CLDN14/PIK3CD/ROCK1/PXN/ARHGAP5/CDH5/VASP/MYL12A/CLDN16/CLDN2/CLDN19/RASSF5/CDC42/ITGAM/ITGB2/PIK3CA/PTK2B/CD99/RAPGEF4/NCF4/ESAM/PECAM1/RAPGEF3/ITK/NCF1/CTNNA2/RAC2/ICAM1/THY1/CLDN18/MMP9
hsa05161,Hepatitis B,135,-0.44365849990152695,-1.6353053940906814,3.372729168184129e-4,0.004848298179264686,0.0036685826039897546,4623,"tags=40%, list=26%, signal=30%",IRAK4/TICAM1/SOS2/STAT2/STAT6/BAD/MAP2K2/NFKB1/RB1/BID/STAT1/MAPK13/CHUK/EP300/PIK3R1/SOS1/DDB2/MAP3K7/IFNAR1/JAK1/PIK3CB/AKT3/KRAS/PIK3CD/CCNE2/NFKBIA/MAP2K4/TGFB3/JAK3/CASP3/TGFBR2/MAP3K1/APAF1/IFIH1/CXCL8/IKBKE/TBK1/STAT5A/MYD88/PIK3CA/CDKN1A/PTK2B/TLR2/MAP2K1/JAK2/NFATC4/CASP10/TNF/CASP12/MAP2K6/FAS/MMP9/TLR3/CREB3L3
hsa04630,JAK-STAT signaling pathway,120,-0.4605153637588346,-1.6652904548288392,3.692005533518291e-4,0.005094967636255242,0.0038552310413159417,4837,"tags=52%, list=27%, signal=38%",CRLF2/CCND2/IL11/PIAS3/SOS2/STAT2/CCND3/IFNL2/STAT6/IL27RA/IL2RA/STAT1/STAM2/EP300/PIK3R1/SOS1/IL10RB/FHL1/IFNAR1/JAK1/PDGFA/SOCS2/PIK3CB/AKT3/LEPR/IFNGR2/PIK3CD/CSF2RA/SOCS5/IL7/GFAP/IRF9/JAK3/IL15/IFNGR1/IFNE/CCND1/IFNG/PDGFRA/IL2RB/STAT5A/IL4R/IL15RA/IFNAR2/PIK3CA/IL7R/LIFR/CDKN1A/SOCS1/JAK2/EPO/IL22RA1/OSM/IL13/IL2RG/IL6ST/CSF3/IL12RB1/IL3RA/CSF2/IL23A/CSF2RB
hsa05162,Measles,112,-0.4616838334168697,-1.659449671762359,4.670592837953661e-4,0.006197517419592358,0.004689502120698412,4623,"tags=46%, list=26%, signal=34%",IRAK4/BAK1/OAS2/STAT2/CCND3/BAD/ADAR/IL2RA/NFKB1/BID/STAT1/MX1/CHUK/PIK3R1/TNFAIP3/MAP3K7/IFNAR1/JAK1/HSPA6/SLAMF1/PIK3CB/AKT3/MSN/PIK3CD/CCNE2/NFKBIA/CDKN1B/CLEC4M/IRF9/JAK3/CASP3/APAF1/IFIH1/EIF2AK2/CCND1/IKBKE/TBK1/IL2RB/OAS3/STAT5A/MYD88/IFNAR2/OAS1/PIK3CA/IL1A/CD3D/TLR2/IL2RG/FAS/IL1B/TLR9
hsa04380,Osteoclast differentiation,112,-0.46001132938780226,-1.6534381200008073,5.011506174907037e-4,0.006403591223492325,0.004845432870865282,4425,"tags=44%, list=25%, signal=33%",RELB/SQSTM1/NFKB1/SIRPA/STAT1/TNFRSF11A/MAPK13/CHUK/PIK3R1/LCK/MAP3K7/IFNAR1/JAK1/NFKB2/PIK3CB/AKT3/IFNGR2/CYBA/PIK3CD/NFKBIA/IRF9/SPI1/LCP2/TGFBR2/ATP2A3/LILRB1/IFNGR1/IFNG/CYLD/ITPR3/CSF1/ACP5/IFNAR2/PIK3CA/IL1A/PPP3CA/SOCS1/ITGB3/OSCAR/NCF4/MAP2K1/FCGR3A/TNF/NCF1/MAP2K6/BLNK/IL1B/SIRPB1/FCGR2A
hsa04640,Hematopoietic cell lineage,70,-0.5294216931691905,-1.7727248857375628,5.656822897057969e-4,0.0069700139267321395,0.005274030370189384,3235,"tags=51%, list=18%, signal=42%",CD9/CD7/CD14/ITGA3/HLA-DQB1/CSF2RA/IL7/ITGA6/HLA-DRB1/HLA-DOB/HLA-DQA1/HLA-DPA1/IL4R/CSF1/ITGAM/ITGA2/ITGA5/IL1A/IL7R/ITGB3/ANPEP/CD34/CD3D/EPO/TNF/ITGA1/IL1B/CSF3/FCER2/HLA-DQA2/GYPA/IL3RA/GP1BA/GP5/CSF2/CR1L
hsa04217,Necroptosis,131,-0.44549013042475305,-1.6368877808478854,6.530750709221789e-4,0.0075553744492251485,0.005716957630534971,2278,"tags=24%, list=13%, signal=21%",IRF9/TRPM7/JAK3/VDAC1/TNFSF10/BIRC2/TNFRSF10B/EIF2AK2/IFNGR1/IFNG/CYLD/PYCARD/STAT5A/IFNAR2/H2AB3/IL1A/MLKL/JAK2/H2AB1/TNF/BIRC3/H2AC4/NLRP3/PLA2G4F/FAS/IL1B/IL33/CASP1/H2AB2/TLR3/ALOX15
hsa04145,Phagosome,130,-0.4427054043624334,-1.618097658081168,6.569890825413173e-4,0.0075553744492251485,0.005716957630534971,3758,"tags=40%, list=21%, signal=32%",DYNC1H1/SFTPA2/ATP6V0E1/HLA-A/SEC61A1/ATP6V1C2/HLA-E/CD14/RILP/HLA-G/HLA-DQB1/ACTG1/CYBA/SEC61A2/SFTPA1/TCIRG1/CLEC4M/HLA-DRB1/HLA-C/ATP6V1C1/TAP1/EEA1/THBS3/COLEC12/HLA-DOB/HLA-DQA1/SCARB1/DYNC2H1/HLA-DPA1/HLA-F/TAP2/ITGAM/ITGA2/ITGB2/ITGA5/HLA-B/ITGB3/PLA2R1/ITGAV/ATP6V1G2/NCF4/TLR2/FCGR3A/C3/NCF1/FCAR/ATP6V1B1/CTSS/HLA-DQA2/CLEC7A/OLR1/FCGR2A
hsa04064,NF-kappa B signaling pathway,90,-0.48117689334972547,-1.6616621218388432,9.196135479906908e-4,0.010234408840541559,0.0077441140883426594,4723,"tags=46%, list=26%, signal=34%",LAT/IRAK4/TICAM1/RELB/NFKB1/TNFRSF11A/VCAM1/MALT1/CHUK/LCK/TNFAIP3/MAP3K7/NFKB2/CD14/TAB3/CARD14/TRIM25/CXCL3/NFKBIA/EDARADD/LYN/LY96/BCL2A1/BIRC2/LTA/CXCL8/CYLD/LBP/MYD88/TRAF1/LTB/TNFSF14/CXCL2/TNF/PRKCQ/BIRC3/ZAP70/BLNK/IL1B/ICAM1/PLAU
hsa05166,Human T-cell leukemia virus 1 infection,201,-0.3914429673008324,-1.5156574293755196,9.539366510270491e-4,0.010284629518885372,0.007782114784694347,3817,"tags=30%, list=21%, signal=24%",ITGAL/CHUK/EP300/PIK3R1/LCK/HLA-A/ANAPC13/JAK1/MSX1/NFKB2/TSPO/HLA-E/B2M/PIK3CB/HLA-G/HLA-DQB1/AKT3/KRAS/PIK3CD/ETS1/CCNE2/NFKBIA/MAP2K4/KAT2B/HLA-DRB1/HLA-C/TGFB3/JAK3/SPI1/VDAC1/TGFBR2/MAP3K1/HLA-DOB/HLA-DQA1/IL15/LTA/CCND1/HLA-DPA1/HLA-F/TLN2/IL2RB/STAT5A/IL15RA/ITGB2/PIK3CA/HLA-B/CDKN1A/PPP3CA/CDC26/CD3D/MAP2K1/NFATC4/TNF/ADCY5/ADCY4/IL2RG/ICAM1/HLA-DQA2/CSF2/ADCY2/CREB3L3
