ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0046456,icosanoid biosynthetic process,18/2398,40/13444,0.45,2.5228523769808175,4.494079604143517,6.4623560602806e-5,0.032593774020397065,0.030747209886808752,PRXL2B/CD74/PTGES/GGT5/EDN1/PYCARD/GGT7/PNPLA8/EDN2/ALOX5AP/CASP1/IL1B/PTGS2/PTGIS/PIBF1/GGTLC2/PTGS1/NAIP,18
BP,GO:0051607,defense response to virus,68/2398,246/13444,0.2764227642276423,1.5497196172962564,4.054384158131801,8.306297899361756e-5,0.03792094951154089,0.03577258015622155,ZCCHC3/IRF1/IFITM3/ZC3H12A/TRIM25/IFNGR2/MYD88/IL23A/IFNAR2/OAS3/PML/BNIP3/APOBEC3B/TNF/IFIT3/APOBEC3G/POLR3D/G3BP1/ABCF3/UAP1/SERINC3/MOV10/POLR3E/IFITM2/TBK1/CHMP3/RNF26/STING1/SHFL/HYAL2/IFIH1/EIF2AK2/RTP4/OAS1/APOBEC3C/DTX3L/NLRP1/RAB2B/PYCARD/TANK/MLKL/APOBEC3F/IKBKE/DHX58/SAMHD1/IRF2/GBP3/TRIM38/CASP1/IL12RB1/TLR2/IRF5/IRF9/SLFN13/NLRC5/PARP9/IL1B/IL15/IFNL4/APOBEC3D/IFITM1/DDX60/TLR3/TRIM34/IFI16/TRIM22/TRIM15/TREX1,68
BP,GO:0002687,positive regulation of leukocyte migration,38/2398,117/13444,0.3247863247863248,1.820862114440096,4.154962545546484,8.885586583454065e-5,0.03792094951154089,0.03577258015622155,ICAM1/CX3CL1/SERPINE1/CCL5/CSF1/CCL20/IL23A/CALR/ITGA2/TNFRSF14/CD47/PTAFR/TNF/CD74/SELE/CXCL8/RAC2/ADAM17/EDN1/SWAP70/FUT4/PYCARD/PTK2B/ITGB3/OXSR1/THY1/PGF/GPSM3/MMP14/EDN2/ZNF580/IL1A/TNFSF14/IL12A/ADAM8/C5AR1/TNFRSF18/CCR7,38
BP,GO:0002685,regulation of leukocyte migration,52/2398,177/13444,0.2937853107344633,1.6470599322410862,4.037522409294086,1.0470016769085709e-4,0.03901999495081215,0.03680936039453535,ICAM1/CX3CL1/SERPINE1/CCL5/CSF1/MYD88/CCL20/IL23A/CALR/ITGA2/TNFRSF14/CD47/MSN/PTAFR/TNF/CD74/SELE/CXCL8/CCL2/RAC2/GP1BA/ADAM17/EDN1/SWAP70/LYN/FUT4/PYCARD/PTK2B/ITGB3/OXSR1/THY1/PGF/GPSM3/MMP14/BST1/EDN2/ECM1/SLAMF8/BMP5/ZNF580/TNFAIP6/IL1A/GREM1/TNFSF14/IL12A/NOD2/ADAM8/C5AR1/TNFRSF18/CCN3/CCR7/ADTRP,52
BP,GO:0007159,leukocyte cell-cell adhesion,84/2398,321/13444,0.2616822429906542,1.4670792638725416,3.946360069239579,1.0815183555728695e-4,0.03901999495081215,0.03680936039453535,ITGA5/IRF1/ICAM1/CCL5/OLR1/ZC3H12A/EFNB1/EBI3/IL4R/IL6ST/HSPD1/SART1/CD83/IL23A/TNFRSF14/CD47/MSN/PTAFR/PRDX2/IL2RG/TNF/CD74/MAD1L1/SELE/ETS1/CCL2/NT5E/TGFBR2/CYRIB/SOX4/RAC2/GP1BA/SMARCE1/PODXL2/SHH/LRG1/PPP3CA/CYLD/LYN/FUT4/NFKBIZ/PYCARD/CASP3/NFAT5/YES1/THY1/MAP3K8/IL4I1/LRRC32/HAS2/SOCS1/CD24/PTPN11/LAPTM5/IGF2/KLHL25/IL12RB1/PIK3CA/ARG2/JAK2/SOCS5/NLRP3/IL1B/PDCD1LG2/IL15/VNN1/ROCK1/JAK3/IL1A/ITGB2/HLA-DOB/TNFSF14/IL12A/NOD2/ADAM8/CD274/EFNB3/CCR7/ADTRP/LILRB4/HLA-DPA1/IL7R/RHOH/HLA-DQB1,84
BP,GO:0048247,lymphocyte chemotaxis,17/2398,38/13444,0.4473684210526316,2.508098854308415,4.337526788975961,1.1253062711121022e-4,0.03901999495081215,0.03680936039453535,CX3CL1/CCL5/CXCL16/CCL20/CCL2/ADAM17/PTK2B/PIK3CD/OXSR1/CCL22/HSD3B7/CCL3L1/CH25H/TNFSF14/ADAM8/CCL17/CCL26,17
BP,GO:0002250,adaptive immune response,94/2398,372/13444,0.25268817204301075,1.4166554566081053,3.7970620426171227,1.7305153008429443e-4,0.052590494736881155,0.04961103855951374,TNFRSF1B/IRF1/ICAM1/C3/HLA-B/ZC3H12A/EBI3/IL4R/RNF19B/IL6ST/HSPD1/CTSS/RAPGEF3/MYD88/IL23A/TAP1/TNFRSF14/TNF/CD74/TCIRG1/TRBC2/HLA-C/CYRIB/LAT2/TAP2/NBN/MR1/ADGRE1/UNG/ADAM17/SWAP70/ERAP2/HLA-F/LYN/ALCAM/NFKBIZ/ERAP1/PYCARD/BTN3A1/PTK2B/PARP3/PIK3CD/IL4I1/ENTPD7/TRPM4/CEACAM1/TMEM98/RFTN1/RAB27A/IL12RB1/TRBJ2-1/RAET1L/ARG2/JAK2/SOCS5/NLRP3/TNFSF13/LIG4/SHLD1/SH2D1B/IL1B/PDCD1LG2/IGHE/JAK3/MCOLN2/TRBC1/HLA-DOB/PDCD1/IGHA1/IL12A/NOD2/LTA/SLAMF7/IL2RB/SHLD3/TRBV30/CD274/IL18R1/CSF2RB/CLEC7A/SUSD4/FCGR2A/LILRB4/SEMA4A/HLA-DPA1/IL7R/IGHM/TRBV12-4/ALOX15/CLC/HLA-DQB1/TRGV5/TRBJ2-2/TREX1,94
BP,GO:0007229,integrin-mediated signaling pathway,31/2398,92/13444,0.33695652173913043,1.8890923595750084,3.9869225509473036,1.8213728513531363e-4,0.052590494736881155,0.04961103855951374,ITGA5/TIMP1/FLNA/LAMA5/MYH9/CDC42/ITGAV/ITGA2/CD47/LAMB2/CCN2/ADAM9/ITGA6/LAMB1/CCM2/COL3A1/PTK2B/ITGB4/ITGB3/THY1/PTPN11/ITGA1/FUT8/BST1/CEACAM1/ZNF304/ITGAM/ITGB2/LIMS2/FERMT1/ITGB6,31
BP,GO:1990266,neutrophil migration,31/2398,92/13444,0.33695652173913043,1.8890923595750084,3.9869225509473036,1.8213728513531363e-4,0.052590494736881155,0.04961103855951374,CX3CL1/CCL5/MYD88/CCL20/IL23A/CXCL2/CD74/CXCL8/CCL2/RAC2/EDN1/FUT4/PIK3CD/CCL22/ITGA1/BST1/EDN2/SLAMF8/IL1B/CCL3L1/TNFAIP6/MCOLN2/IL1A/ITGB2/NOD2/ADAM8/C5AR1/CCL17/CXCL3/CCR7/CCL26,31
BP,GO:0050900,leukocyte migration,76/2398,289/13444,0.2629757785467128,1.4743312622110119,3.798003962316873,1.9078020352093447e-4,0.052590494736881155,0.04961103855951374,ICAM1/CX3CL1/SERPINE1/CCL5/CSF1/MYH9/CXCL16/CDC42/MYD88/CCL20/IL23A/CALR/ITGA2/TNFRSF14/CD47/MSN/PTAFR/CXCL2/TNF/CD74/SELE/CXCL8/CCL2/ITGA6/RAC2/GP1BA/PODXL2/ADAM17/EDN1/SWAP70/LYN/FUT4/PYCARD/PTK2B/ITGB3/YES1/PIK3CD/OXSR1/THY1/CCL22/PGF/ITGA1/GPSM3/MMP14/BST1/TRPM4/EDN2/HSD3B7/ECM1/SLAMF8/BMP5/ZNF580/IL1B/CCL3L1/TNFAIP6/ROCK1/CH25H/MCOLN2/IL1A/SCG2/ITGB2/GREM1/FER/TNFSF14/IL12A/NOD2/ADAM8/CD34/C5AR1/TNFRSF18/CCL17/CXCL3/CCN3/CCR7/ADTRP/CCL26,76
BP,GO:0032103,positive regulation of response to external stimulus,118/2398,488/13444,0.24180327868852458,1.3556310586691096,3.728587104378656,1.9965716840102636e-4,0.052590494736881155,0.04961103855951374,ZCCHC3/IRF1/CX3CL1/C3/SERPINE1/CCL5/RTN4/PLAU/BIRC3/CSF1/FLNA/IL6ST/HSPD1/HMGB2/CTSS/NFKBIA/TRIM25/TNIP2/MYD88/IL23A/CALR/OAS3/ITGA2/CD47/SLC15A3/SCARF1/GPRC5B/TNF/CD74/CASP4/CXCL8/POLR3D/ETS1/ZDHHC18/KARS1/FEM1A/CYBA/RAC2/TBK1/NEK7/STING1/HYAL2/EREG/AURKB/IFIH1/NMI/ADAM17/CAMK2N1/BIRC2/EDN1/EIF2AK2/OAS1/CYLD/SWAP70/WDFY1/PTPRS/HLA-F/ECSIT/LYN/MEFV/NFKBIZ/THBD/NLRP1/GSDMD/PYCARD/GPATCH3/CACTIN/PTK2B/IKBKE/DHX58/OXSR1/PGF/HEXIM1/GPSM3/EDN2/ALOX5AP/PJA2/RFTN1/CASP1/F3/TLR2/PDCD4/LACC1/ZNF580/NLRP3/NLRC5/PARP9/SH2D1B/IL1B/IL15/EPG5/FGF18/SETD4/SCG2/PLAT/PTGS2/CREB3L3/MATR3/KLRC3/TNFSF14/IL12A/NOD2/PGC/ADAM8/LTA/VAMP7/CD274/DDX60/TLR3/C5AR1/CCR7/IFI16/CLEC7A/LY96/CCL26/TRIM15/NAIP/TREX1,118
BP,GO:0001525,angiogenesis,110/2398,450/13444,0.24444444444444444,1.3704383282364934,3.724096366949504,2.0854197624574358e-4,0.052590494736881155,0.04961103855951374,ADM/ITGA5/CX3CL1/C3/SERPINE1/TNFAIP2/ANPEP/ZC3H12A/FLNA/CYP1B1/SHC1/ACTG1/ADGRG1/RAPGEF3/PLXND1/MYH9/TGFBI/CDC42/SARS1/AMOTL2/ITGAV/PML/NCL/SAT1/CD47/COL4A2/ATP2B4/CCN2/TNF/NOTCH2/POFUT1/CXCL8/ETS1/TNFRSF12A/CCL2/TGFBR2/AGO2/EPN1/ADGRB2/UBP1/CCM2/EFNA1/TYMP/EREG/MMP19/PPARG/SHH/LRG1/EDN1/UNC5B/ERAP1/CARD10/DLL1/PTK2B/HIF1A/ITGB3/PIK3CD/COL27A1/THY1/HIPK2/PGF/HOXB13/MMP14/EDN2/CEACAM1/RGCC/ECM1/ZNF304/PDCL3/FKBPL/CSPG4/F3/SOX18/TSPAN18/HHEX/PIK3CA/AMOTL1/PTPRM/PIK3C2A/FZD4/AKT3/IL1B/ACVRL1/ROCK1/FGF18/IL1A/SCG2/FUT1/NPR1/ROBO4/GREM1/PTGS2/NPR3/HEY1/APOLD1/SPARC/TIE1/IL12A/ADAM8/PTGIS/EPHB3/THSD7A/ECSCR/CD34/TLR3/C5AR1/CCN3/ADTRP/SEMA4A/RBPJ,110
BP,GO:0019882,antigen processing and presentation,31/2398,93/13444,0.3333333333333333,1.8687795385043091,3.917097029064029,2.2717209883417193e-4,0.05479786105791243,0.051693348988718656,ICAM1/HLA-B/TAPBP/CTSS/CALR/TAP1/RAB3B/CD74/PSMB8/PSME1/HLA-C/TAP2/MR1/RAB8B/ERAP2/HLA-F/ERAP1/TAPBPL/PYCARD/IFI30/CTSE/RFTN1/RAB27A/RAET1L/LNPEP/HLA-DOB/NOD2/CCR7/HLA-DPA1/HLA-DQB1/TREX1,31
BP,GO:0002274,myeloid leukocyte activation,51/2398,179/13444,0.2849162011173184,1.5973367005092698,3.7485409220198322,2.78469468443407e-4,0.06316747089748967,0.05958878786140453,CX3CL1/CCL5/ZC3H12A/CSF1/IL4R/HSPD1/IFNGR2/TNIP2/MYD88/CSF2/PTAFR/TNF/CD74/NOTCH2/CXCL8/TGFBR2/ADAM9/LAT2/KARS1/BATF2/RAC2/HYAL2/NMI/IFNGR1/LYN/SYT11/PYCARD/PIK3CD/DYSF/EDN2/PJA2/TMEM229B/DHRS2/TLR2/ITGAM/JAK2/STXBP3/IL15/ITGB2/FER/UBD/VAMP7/TLR3/C5AR1/SCNN1B/LILRB4/ITGB6/RBPJ/RHOH/LCP2/TREX1,51
BP,GO:0006509,membrane protein ectodomain proteolysis,18/2398,44/13444,0.4090909090909091,2.293502160891652,4.004158561726613,2.846407304320912e-4,0.06316747089748967,0.05958878786140453,TNFRSF1B/TIMP1/TSPAN5/MYH9/TNF/TIMP2/ADAM9/SPPL2A/ADAM19/ADAM17/ERAP1/PTPN3/BACE1/IL1B/ROCK1/LRIG2/ADAM8/TIMP3,18
BP,GO:0030335,positive regulation of cell migration,110/2398,456/13444,0.2412280701754386,1.3524062449702237,3.5671801817004574,3.564412002201009e-4,0.07170318450915104,0.06764092008111013,LAMC2/ITGA5/ICAM1/CX3CL1/SERPINE1/CCL5/RTN4/PLAU/ZC3H12A/CSF1/FLNA/CYP1B1/ACTG1/SDCBP/CXCL16/CDC42/STAT5A/CCL20/IL23A/CALR/ITGAV/RIPOR1/CSF2/PODXL/ITGA2/TNFRSF14/CD47/PTAFR/TNF/CD74/SELE/CXCL8/ETS1/TGFBR2/ADAM9/MMP9/ITGA6/AGO2/LAMB1/RAC2/SEMA4C/DRD1/MDM2/EPB41L4B/ADAM17/SMURF2/PPP3CA/EDN1/SWAP70/SCARB1/LYN/FUT4/SEMA3F/PYCARD/CAPN7/PTK2B/HIF1A/ITGB3/PIK3CD/OXSR1/ELP3/THY1/HAS2/PGF/GLIPR2/GPSM3/MMP14/EDN2/ARHGAP5/ZNF304/ATOH8/F3/JAK2/ZNF580/PIK3C2A/CCAR1/FZD4/AKT3/IL1B/TNFAIP6/CEACAM6/FGF18/IL1A/FUT1/PTGS2/SPARC/MYLK/FER/TNFSF14/IL12A/TWIST2/FAM107A/LRRC15/NIPBL/ADAM8/APC/TCAF2/FAM110C/TRIP6/TMSB15B/SEMA6C/CD274/C5AR1/TNFRSF18/CCR7/CLEC7A/HGF/FERMT1/SEMA4A/CCL26,110
BP,GO:0071347,cellular response to interleukin-1,29/2398,87/13444,0.3333333333333333,1.8687795385043091,3.787781481432013,3.5689237970023836e-4,0.07170318450915104,0.06764092008111013,CX3CL1/CCL5/ZC3H12A/NFKBIA/TNIP2/MYD88/CCL20/CD47/CXCL8/CCL2/ANKRD1/HYAL2/EDN1/PYCARD/TANK/CACTIN/HIF1A/CCL22/GBP3/HAS2/ADAMTS7/VRK2/IL1B/CCL3L1/NKX3-1/IL1RAP/PTGIS/CCL17/CCL26,29
BP,GO:1903037,regulation of leukocyte cell-cell adhesion,75/2398,290/13444,0.25862068965517243,1.449915159184378,3.6088669893299867,3.618762015602432e-4,0.07170318450915104,0.06764092008111013,IRF1/CCL5/ZC3H12A/EFNB1/EBI3/IL4R/IL6ST/HSPD1/SART1/CD83/IL23A/TNFRSF14/CD47/PTAFR/PRDX2/IL2RG/TNF/CD74/MAD1L1/SELE/ETS1/CCL2/TGFBR2/CYRIB/SOX4/GP1BA/SMARCE1/SHH/PPP3CA/CYLD/LYN/FUT4/NFKBIZ/PYCARD/CASP3/NFAT5/YES1/THY1/MAP3K8/IL4I1/LRRC32/HAS2/SOCS1/CD24/PTPN11/LAPTM5/IGF2/KLHL25/IL12RB1/PIK3CA/ARG2/JAK2/SOCS5/NLRP3/IL1B/PDCD1LG2/IL15/VNN1/JAK3/IL1A/ITGB2/HLA-DOB/TNFSF14/IL12A/NOD2/ADAM8/CD274/EFNB3/CCR7/ADTRP/LILRB4/HLA-DPA1/IL7R/RHOH/HLA-DQB1,75
BP,GO:0002237,response to molecule of bacterial origin,71/2398,272/13444,0.2610294117647059,1.4634192709610951,3.597516958946381,3.848780213827667e-4,0.0736311469872962,0.06945965598239986,TNFRSF1B/ADM/CX3CL1/SERPINE1/ZC3H12A/NFKBIB/HMGB2/NFKBIA/TNIP2/MYD88/LITAF/CSF2/PTAFR/PRDX2/PAF1/CXCL2/TNF/SELE/CXCL8/CCL2/ADAM9/CYRIB/MMP9/TAP2/ANKRD1/CYP1A1/CSF3/ADAM17/EDN1/SCARB1/LYN/NFKBIZ/THBD/PYCARD/CACTIN/CASP7/CASP3/GBP3/CD24/CASP1/TLR2/IRF5/PDCD4/JAK2/FOS/CYP27B1/NLRP3/IL1B/PDCD1LG2/CMPK2/PTGER1/IL1A/GJB6/CARD16/PTGS2/FER/ACP5/IL12A/NOD2/LTA/IL36G/ALPL/CD274/C5AR1/CXCL3/CSF2RB/CCR7/PTGIR/CITED1/LY96/HPGD,71
BP,GO:0009143,nucleoside triphosphate catabolic process,7/2398,10/13444,0.7,3.924437030859049,4.3103225631401125,4.1255773125561593e-4,0.07383452558084377,0.06965151238719601,NUDT15/ITPA/NUDT16/SAMHD1/ENTPD7/SMPDL3A/ENTPD3,7
BP,GO:0097709,connective tissue replacement,7/2398,10/13444,0.7,3.924437030859049,4.3103225631401125,4.1255773125561593e-4,0.07383452558084377,0.06965151238719601,TIMP1/FKRP/PPARG/PPP3CA/HIF1A/ROCK1/IL1A,7
BP,GO:0033627,cell adhesion mediated by integrin,25/2398,72/13444,0.3472222222222222,1.9466453526086553,3.7525418177341647,4.4452221770738915e-4,0.07598851967781968,0.07168347433653084,ITGA5/ICAM1/SERPINE1/CCL5/PLAU/CYP1B1/ITGAV/PODXL/ITGA2/ADAM9/ITGA6/EFNA1/ADAM17/SWAP70/LYN/ITGB4/ITGB3/PTPN11/ITGA1/ITGAM/ITGB2/LPXN/CCN3/FERMT1/ITGB6,25
